Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.744211499,23.1,39.47127667,101.8521696,103.8374513
0.74407157,23.1,41.84565,102.9179066,105.4602023
0.744096291,23.5,44.38916333,104.3309802,107.0692858
0.744050917,23.5,47.12283,105.7315794,108.9324009
0.744026947,23.2,50.1205,107.4403122,111.0653617
0.744075149,23.2,52.70421333,108.8191236,112.8221899
0.744015809,22.8,55.21568,109.8749631,114.6560882
0.744074058,22.8,58.13608,111.0193087,116.6416817
0.743999746,22.9,60.68561667,112.2304767,118.3503821
0.744077085,22.9,63.32928333,113.4314049,120.1467191
0.744241559,23.2,65.44579,114.2677812,121.4891835
0.7438579,23.2,68.0328,114.9725233,123.2676336
0.743977178,23.2,71.3099,116.2380463,125
0.74386868,23.2,74.99288667,117.5734666,125
0.7438378,23.4,79.16195333,118.8364329,125
0.743758928,23.4,83.68524667,119.8881213,125
0.743478618,23.5,88.91845,121.1668629,125
0.743237577,23.5,95.45577667,122.0147601,125
0.753052915,24.1,38.48217,98.70523332,102.4637791
0.753817912,24.1,28.21872667,90.69802976,95.4421056
0.753929395,24,19.83425667,83.05951595,89.75931702
0.754039864,24,8.230133333,78.38737292,81.85427762
0.753422366,23.8,0.464226667,73.9794449,76.65567358
0.756019365,23.8,0,73.12781245,76.22310122
0.759729347,23.2,0,72.87920463,76.23878005
0.762129281,23.2,0,72.79602917,76.13109528
0.764656462,22.6,0,72.69943748,76.19984628
0.76706246,22.6,0,72.49365523,76.09188943
0.767569043,22.3,0,72.46963773,76.16023175
0.762613144,22.3,0,72.88864332,76.38260236
0.758121741,22.3,0,73.45090883,76.58413108
0.753730868,22.3,0,73.89939985,76.78114902
0.749506654,21.8,0.042303333,74.48859682,77.1512768
0.745924321,21.8,2.721973333,76.20926989,79.13633395
0.745555035,21.2,8.57245,79.48367734,83.31805128
0.745493829,21.2,15.62404333,82.37310058,88.12151957
0.745914518,20.9,20.73669,85.42696184,91.6744038
0.746040834,20.9,23.83259,87.77040725,93.77642352
0.746255875,20.8,26.36967333,90.42284211,95.52437756
0.746390153,20.8,28.02322333,93.11258277,96.6440887
0.746212209,20.7,29.83386667,95.10942735,97.91511586
0.746150016,20.7,31.76613333,96.7960707,99.23339283
0.746192512,20.4,34.23977333,98.48628536,101.0066118
0.7463639,20.4,35.75382333,99.73908324,102.0296863
0.746278478,20.2,36.96207,100.691034,102.9168082
0.746335231,20.2,38.10256333,101.5875282,103.6907091
0.746648276,19.8,39,102.147379,104.4090675
0.746784028,19.8,39,102.3209387,104.4029763
0.746887773,19.4,39.87814,102.4681653,105.1175888
0.747095957,19.4,40,102.6098557,105.1912099
0.747840431,18.8,40,102.6821197,105.3399507
0.74900287,18.8,40,102.6876054,105.2877922
0.749704049,18.5,40,102.6272515,105.3474031
0.750754727,18.5,38.96946667,102.3953813,104.5986726
0.751096735,18.4,36.32798333,100.9991464,102.8153634
0.751000423,18.4,33.19672667,99.27937118,100.6879266
0.750754343,18.3,31.40662667,98.21622799,99.51062636
0.750673934,18.3,30.07346667,96.95091739,98.6066195
0.750796089,18.2,28.08565333,95.38647856,97.27819342
0.75071437,18.2,25.47211,92.13758204,95.50256086
0.750924858,17.9,23.53374,89.38396327,94.26454742
0.750950807,17.9,20.37084333,86.59336724,92.11008425
0.751089906,17.5,16.67449,83.99453921,89.70879722
0.751133102,17.5,13.30708667,82.67546664,87.41433214
0.750982297,17.3,11.34042667,81.80610804,86.14291247
0.750381548,17.3,10,81.43923806,85.25730605
0.748600824,17.4,10,81.41792345,85.3068494
0.746946836,17.4,10,81.56876967,85.38106362
0.74611402,17.5,11.73535,82.08773622,86.56950003
0.745875199,17.5,15.46132333,83.57841957,89.11685708
0.746115313,17.5,18.64366667,85.23534693,91.27262128
0.746037231,17.5,22.01625667,87.89083852,93.5721828
0.746046481,17.7,25.26158333,91.15751208,95.72046978
0.746091407,17.7,28.18863667,94.91065644,97.71119071
0.745941632,18.1,30.60843333,97.50661829,99.24387751
0.745921279,18.1,34.22340333,99.97971635,101.7058609
0.745947472,17.9,37.78452333,102.2910786,104.1898098
0.746150416,17.9,40.04074667,103.6102345,105.7167397
0.74612885,18,42.17155,104.706136,107.1379999
0.746206859,18,43.703,105.819958,108.1771102
0.746955333,18.5,45,106.1313693,108.8747357
0.747614094,18.5,45,106.1458609,108.8451771
0.748168887,19,45,105.9498987,108.6684959
0.748893751,19,45,106.073264,108.6359713
0.746237862,18.5,12.21867667,82.60653602,86.5894164
0.746162556,18.5,14.82324,83.64471442,88.36598105
0.745847885,18,18.72911667,85.74749973,91.19100733
0.746022684,18,22.15855333,88.33578895,93.51792326
0.746185122,17.9,24.33135,90.4532522,95.02023135
0.746496282,17.9,25.79959,92.63336258,96.00584689
0.746581057,18.3,26.80160333,94.03739849,96.56278312
0.746453986,18.3,27.79119,95.08777814,97.24219502
0.746794085,18.2,28.18152667,95.5018197,97.52303342
0.747593211,18.2,29,95.80095307,98.04439304
0.748644784,18.2,29,95.80296546,97.99720908
0.749420111,18.2,29,95.81475913,97.96242024
