Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.760432775,10.1,0,76.57060703,75.26720952
0.756317999,10.1,0,76.99686046,75.65094357
0.752548283,10.5,0,76.84730562,75.7995818
0.749398497,10.5,0,77.24364014,76.09332326
0.746319303,10.5,0,77.57966384,76.38048136
0.74454523,10.5,0.409203333,78.65710431,76.90722151
0.744569751,10.4,1.873603333,79.60388953,78.24861406
0.744257369,10.4,3.394663333,80.97530883,79.62072254
0.743841501,10.2,6.79774,84.13067038,82.76561303
0.744015921,10.2,10.77679333,87.3425094,86.26253871
0.744229865,10.2,13.94509667,89.64951314,89.03994992
0.744367895,10.2,15.86769667,90.80265592,90.72458249
0.745361097,9.5,17,91.66444635,91.9867972
0.746435619,9.5,17,91.83913923,91.88658989
0.747552055,9.6,17,91.53498537,91.73174476
0.748863887,9.6,15.56383,90.67337872,90.34138109
0.749177412,9.9,11.44012667,88.00422103,86.51904911
0.749192046,9.9,7.159273333,84.52720484,82.73802695
0.748952699,10.2,2.555146667,80.56731779,78.5430783
0.750762251,10.2,0,77.92380667,76.11832997
0.756613796,9.9,0,76.87871562,75.72481637
0.761524874,9.9,0,76.59393434,75.2668212
0.763514582,9.4,0,76.32761075,75.33491115
0.763176299,9.4,0,76.3915497,75.36645857
0.762694218,8.9,0,76.4361774,75.66506156
0.762250892,8.9,0,76.33487945,75.70640509
0.762276104,9.4,0,75.8566527,75.45040853
0.761946112,9.4,0,76.03094512,75.48118284
0.761981741,9.7,0,76.14222742,75.32567294
0.762352874,9.7,0,76.19598524,75.29106205
0.76241811,9.7,0,76.29739639,75.28497829
0.762829384,9.7,0,76.20937965,75.24662383
0.76308098,9.6,0,76.36706871,75.27388969
0.762487938,9.6,0,76.416223,75.32919531
0.762716961,9.5,0,76.15667343,75.35856628
0.763146344,9.5,0,76.25055119,75.31852307
0.763297888,9.4,0,76.39164134,75.35511951
0.763367124,9.4,0,76.34353975,75.34866267
0.763046424,9.3,0,76.10691312,75.42929943
0.762424855,9.3,0,76.52617057,75.48726549
0.76238165,9.2,0,76.3698049,75.54202366
0.762690627,9.2,0,76.48457611,75.51320924
0.762084033,9.2,0,76.38238127,75.56977872
0.762248961,9.2,0,76.42687949,75.55439793
0.762629366,9.2,0,76.27928718,75.51892234
0.762850633,9.2,0,76.85614097,75.49828747
0.762682813,9.3,0,76.39910513,75.46320891
0.763146134,9.3,0,76.21006805,75.42000071
0.762985729,9.5,0,76.6208391,75.33350162
0.762740196,9.5,0,76.45687868,75.35639942
0.762712946,9.4,0,76.91912814,75.40966978
0.762774709,9.4,0,76.81102421,75.40390988
0.762888125,9.4,0,76.83656126,75.39333297
0.762894202,9.4,0,76.71110861,75.39276624
0.763367171,9.3,0,76.43691712,75.39938734
0.763353259,9.3,0,76.46420135,75.40068477
0.763625148,9.3,0,76.70630562,75.37532903
0.764277224,9.3,0,76.8646499,75.31451803
0.764849814,9.3,0,76.57825006,75.26111969
0.764452996,9.3,0,76.03604214,75.29812598
0.764402754,9.3,0,76.28050985,75.30281143
0.764069621,9.3,0,76.46314258,75.33387856
0.76426337,9.4,0,76.20875184,75.26508097
0.764125299,9.4,0,76.25329914,75.27795716
0.764162532,9.3,0,76.38867293,75.32521394
0.764574945,9.3,0,76.49811248,75.28675326
0.764204586,9.3,0,76.30611311,75.32129204
0.760692484,9.3,0,76.60666048,75.64882212
0.756765091,9.2,0,77.63532679,76.06581032
0.75379992,9.2,0,77.29482774,76.34233492
0.750248289,9.1,0,77.39219065,76.7242805
0.746256284,9.1,0.492426667,78.00310488,77.5313392
0.743858174,9.2,3.170446667,81.10331403,80.06873347
0.743431482,9.2,8.903563333,85.96402462,85.17041764
0.743781607,9.2,15.54299,90.74139426,90.99985834
0.743852944,9.2,20.60765,94.1353468,95.46490275
0.743688689,9.3,25.05078333,97.92488904,99.35242967
0.743995394,9.3,29.46088333,103.0393725,103.2175992
0.744459522,9.4,32.05243667,107.0018762,105.4117248
0.744343495,9.4,33.48082333,108.7150169,106.6836984
0.744281826,9.3,35.28959,111.0904181,108.3371775
0.74425789,9.3,37.32294667,113.09042,110.1347041
0.744164067,9.3,39.61006333,114.7549547,112.1627983
0.743877911,9.3,42.87766667,117.1476963,115.0745217
