Presion,Temperatura,Frecuencia,Potencia_Medida,Potencia_Estimada
0.748998766,14.8,77,128.8171748,131.2743073
0.748950914,15,77.00249667,128.8177669,131.2743073
0.748990336,15,77,129.1630862,131.2743073
0.748964647,15.1,77,128.4104515,131.2743073
0.74895409,15.1,77,128.5330123,131.2743073
0.748917617,15.2,77.65086667,128.905522,131.2743073
0.748999596,15.2,78,129.0058305,131.2743073
0.748997933,15.4,78,128.659479,131.2743073
0.74899752,15.4,78,128.2985981,131.2743073
0.748999546,15.4,78,128.6917195,131.2743073
0.749000013,15.4,78,128.6109242,131.2743073
0.749007497,15.4,78,128.883669,131.2743073
0.749032881,15.4,78,129.0554849,131.2743073
0.749104871,15.5,78,129.1410849,131.2743073
0.749617378,15.5,78,128.6959477,131.2743073
0.749990539,15.4,78,128.7913998,131.2743073
0.749978269,15.4,78,128.7595482,131.2743073
0.749876174,15.5,78,128.5873329,131.2743073
0.749711813,15.5,78,128.3905507,131.2743073
0.74972153,15.9,78,128.9307371,131.2743073
0.749576006,15.9,78,127.6229797,131.2743073
0.749798007,16.7,78,128.1980035,131.2743073
0.749973128,16.7,78,128.2397779,131.2743073
0.750000476,16.7,78,129.3652075,131.2743073
0.750119251,16.7,78,129.2969408,131.2743073
0.750491643,16.3,78,129.3059753,131.2743073
0.7509935,16.3,78,128.8099736,131.2743073
0.751011733,16.1,78,128.0506648,131.2743073
0.751182958,16.1,78,128.1489075,131.2743073
0.751484427,16.2,78,128.4344008,131.2743073
0.751812723,16.2,78,128.4347779,131.2743073
0.752000451,16.1,78,128.1792166,131.2743073
0.75200539,16.1,78,128.1659576,131.2743073
0.752226341,15.9,77.94767333,127.8019353,131.2743073
0.752491591,15.9,76.76922333,127.560114,131.2743073
0.752506594,15.9,75.62495,126.6838983,131.2743073
0.752401952,15.9,74,126.4393224,131.2743073
0.752555683,15.9,72.66706,125.823137,131.2743073
0.75253042,15.9,71.24626,124.9842934,131.2743073
0.752536124,15.9,69.64849667,124.7600021,131.2743073
0.752457201,15.9,68.61632667,124.087651,131.2743073
0.752481344,15.8,67.22612667,123.2026334,131.2743073
0.752608516,15.8,65.69314333,122.9376211,130.1064974
0.752866429,15.6,63.54774333,122.7291186,128.118273
0.75256273,15.6,61.70009667,121.571708,126.3777633
0.752475524,15.6,60.54082667,120.1951957,125.2772872
0.752430918,15.6,58.83256667,119.5254456,123.6488225
0.752241637,15.7,57.69743333,118.2211688,122.5384505
0.752112852,15.7,57,117.939193,121.8826119
0.752133735,15.6,57,117.9221078,121.9221891
0.752079736,15.6,57,117.5481826,121.9265925
0.752011744,15.5,57,117.5285508,121.9734169
0.752000034,15.5,57,117.6109795,121.9743718
0.752000034,15.7,57,118.0258867,121.8918116
0.752009087,15.7,57,117.7706598,121.8910734
0.752046843,15.8,57,117.6976761,121.8467145
0.752278324,15.8,56.33029333,117.4705301,121.187989
0.752538034,15.8,55.33253333,117.2139388,120.2135336
0.752587676,15.8,53.17692667,115.6467354,118.1499805
0.752826537,15.8,51.03478333,113.9301948,116.083861
0.752471344,15.8,49.09055667,112.6355012,114.255276
0.752199135,15.8,48,111.6542937,113.2355358
0.752344106,15.8,47.76300333,111.5772554,112.9972834
0.752431235,15.8,46.64449,111.2131016,111.921531
0.752498211,15.8,44.93853,109.5533302,110.286165
0.752420235,15.8,43.71104333,108.4546076,109.1197608
0.75233125,15.8,42.08955333,107.8113413,107.5778166
0.752261964,15.7,41.91928,106.6445186,107.4620644
0.752375099,15.7,40.92875667,105.3060791,106.5064752
0.752174108,15.6,40,104.4733411,105.6767942
0.752088666,15.6,39.91469333,104.0556587,105.602258
0.752069733,15.7,39,104.2908245,104.6886075
0.752199551,15.7,39,103.8729101,104.6780216
0.752241611,15.8,38.72810667,103.3852467,104.3735401
0.752021577,15.8,38,101.8852535,103.6958364
0.75204175,15.8,38,102.4651472,103.6941914
0.751889545,15.8,38,102.5598507,103.7066028
0.751620002,15.6,38,102.0917403,103.8111426
0.751898785,15.6,38,102.2599616,103.7884095
0.751267607,15.4,38,100.9473835,103.9224385
0.750592109,15.4,38,101.7333559,103.9775212
0.750119058,15.3,37.67905,102.2877046,103.7507344
0.749962034,15.3,37.055,102.6830419,103.1673102
0.749923509,15.2,37,102.8283243,103.1591838
0.749776983,15.2,37,103.0653013,103.1711322
0.749243824,15.1,37,103.158222,103.255888
0.748651324,15.1,38.11304333,103.7141746,104.3676242
0.748485709,15.1,39.23904667,105.2380321,105.4569327
0.748386164,15.1,41.17335667,107.4647036,107.3131243
0.748400867,15.2,42.91707667,109.1730095,108.9366263
0.748607408,15.2,44.27041333,110.4938784,110.2127862
0.748356378,15.2,46.12538333,111.3715382,112.0055275
0.748664041,15.2,47.7699,112.0936077,113.55164
0.748580808,15.2,48.77867333,113.3603912,114.5222271
0.748704507,15.2,49.18102,113.8630971,114.8965494
0.74873474,15.2,50,114.4095595,115.6765522
0.748545289,15.2,50.92057667,115.3549516,116.5715361
0.748574212,15.1,52.08015333,115.8430091,117.7183379
0.748870781,15.1,53,117.2475128,118.5729924
0.748759469,15.1,53.46289667,117.4420498,119.0243289
0.748820985,15.1,54.14604667,117.1739285,119.6720063
0.748893771,15.1,55,117.4017865,120.4819533
0.748691607,15.1,55.02548333,117.660575,120.5227858
0.748703637,15.1,56,118.6701973,121.4528754
0.748684707,15.1,56.18665667,119.2112871,121.6327541
0.748365538,15.1,57.6142,121.0502906,123.0226807
0.748503429,15.1,59.42681667,121.6208188,124.7432428
0.748349001,15.2,60.86275333,121.736021,126.0864748
0.748286232,15.2,62.71575667,122.5986146,127.8619856
0.748535256,15.2,63.96617333,123.2352964,129.0363496
0.748954413,15.2,64.95258667,124.12738,129.9446067
0.74908954,15.2,65.81272667,124.7491771,130.755381
0.749361216,15.2,67.31264667,125.2024377,131.2743073
0.749701192,15.3,68.15957333,125.3256622,131.2743073
0.750000943,15.3,70.38265,127.1010505,131.2743073
0.750052689,15.3,71.75153667,126.4692956,131.2743073
0.75045178,15.3,72.33961,127.7732863,131.2743073
0.755835307,15.1,91,131.2285479,131.2743073
0.756982982,15.1,91,131.2323869,131.2743073
0.758242231,15,89.0045,131.2316988,131.2743073
0.75910218,15,81.65493667,131.1346138,131.2743073
0.759130335,15,72.14624,128.0438231,131.2743073
0.758927746,15,63.30422,123.5628453,127.6390239
0.758796792,14.9,55.85672333,119.1312765,120.5755116
0.758762923,14.9,48.56090667,115.6145244,113.6077202
0.758514623,14.8,41.76715,109.1325115,107.1783715
0.757938165,14.8,37.74055333,104.3821833,103.378296
0.757814772,14.7,36.08278667,100.4339005,101.8457782
0.757903642,14.7,34.81425333,98.46059866,100.6265521
0.756065824,14.8,30.89451667,95.0399162,96.99014856
0.755142259,14.8,26.84248333,92.38877005,93.19407489
0.755049521,14.8,23.23444667,89.70692846,89.75445458
0.755019191,14.8,20.03059667,86.70011137,86.69591249
0.753837824,14.7,17.3129,84.92624659,84.23699006
0.753458618,14.7,16.69721333,83.84602161,83.6796739
0.752210384,14.6,16,83.19095538,83.1566098
0.75230002,14.6,16,84.04905381,83.14930058
0.751934348,14.6,16,84.4060882,83.17911888
0.751128742,14.6,16,84.7346743,83.24481114
